user_location,text,label
Philippines,🏀🔥 PBA SUNDAY HEAT! 🔥🏀 Big games. Big moves. Big stakes in the 2025 PBA Philippine Cup! Two crucial matchups this Sunday could shake up the standings — are your bets in? 💥 👉 Odds are available now at ➡️ https://t.co/zKF87rQSWu #MSW #MSWPH #SportsBetting https://t.co/NfQ62NkQiW,0
,RT @SamsoelG88140: DLDSS-401 Naho Ozawa Proses Wede Kilat ⚡️ https://t.co/xIv4qelhd7 https://t.co/IBlEWosh9p,0
Neo Arcadia,"Leftist Alphabet Globalist Mafioso Activist ''Judges, Prosecutors, &amp; Lawyers'' NATIONWIDE ARE OFFICIALLY EMBOLDENED TO BREAK THE LAW &amp; DISRUPT ORDER AT WE THE AMERICAN TAXPAYERS' EXPENSE AFTER THIS. ALL BECAUSE THEIR PUPPET STEWARD DIDN'T WIN, AS WELL. https://t.co/0rb2MuLaLU",0
,RT @TheUnitedIndia2: Extreme Heatwave Grips North India Brace for the heat! 🌡️ The IMD has issued an orange alert as temperatures soar ab…,1
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 4 #NCR_PRSD Issued at: 6:00 PM, 13 June 2025(Friday) Moderate to heavy rainshowers with lightning and strong winds are expected over Nueva Ecija, Laguna, Metro Manila, Cavite and Batangas within the next 2 hours. The above conditions are being https://t.co/BTqZ4Kf9Rx",1
Remove the ‘T’ from Costco,"Been awhile since this has happened but I should reveal this. As of 6:19 PM, May 28th, 2025, I am a dual citizen of the Philippines. For God, People, Nature, and Country. 🇵🇭",0
Republic of the Philippines,"RT @PhilippineStar: BRING YOUR UMBRELLA! ☔️ As of 12:32 PM on Monday, PAGASA reported that moderate to heavy rainshowers with lightning an…",1
Naga City,Tapos magrereklamo naman kayo na tahimik ang media kapag may sakuna. Bakit niyo hahanapin di ba galit kayo sa kanila??? BALIMBING!!!! https://t.co/NO8XPMpIWR,0
17 she her,Naabutan ng ulan sa manila salamat lola Amour,0
,RT @smninews: Patuloy na naghahanap ang pamahalaan ng mga dayuhang donor para pondohan ang Mindanao Railway System. Inaasahang nasa 122K pa…,0
"Calabanga, Bicol Region","📍 Bicol River Esplanade, Naga City If you want a mas relaxed place and less usok kesa sa SM bancheta pede dito ❤️ https://t.co/EV7CJ7rQy0",1
"MBC Building, Pasay City","Iba ’yung lamig ngayon. Parang ang sarap magmahal ulit! 🤗 YesPren, samahan niyo na si @djgandawanda mula 6 PM-9 PM, Lunes hanggang Biyernes at 10 AM-2 PM tuwing Linggo rito lang sa 101.1 Yes! FM. LISTEN LIVE: https://t.co/ChRzcf5Zv1 https://t.co/E0fHpfLVrf",0
BLR/DEL,@waveringmindz Yeah. Here in ncr as well. I hope it rains. Humidity is making it feels like 49.,1
STREAM BALL LIKE OSIMHEN HERE,"@Nna3mek4 @PH_Socials See!! Na thunder go fire you and anything wey concern you if you no deal with me.. I de Abuja , lagos Street garki.. buss out if I dem no dent you and I promise you if your papa senior me e nor pass 1 year.",0
,RT @theburnercorner: Hello Pelepens! Handa nakong pasampal ng humidity sa labas 🥴 Success sa 18hrs na byahe ☠️ https://t.co/UUUO1tubkZ,1
Republic of the Philippines,weather seems not in the mood.. wala bang pa wfh dyan bukas? jk naiwan ko rin pala laptop ko sa office😆 (🥲🥲😭😭),1
,"RT @sanewsdelhi: DELHI POLLUTION: गैस का चैंबर बनने की ओर दिल्ली, NCR की हवा भी दमघोंटू; वातावरण में छाई धुंध की चादर... #SaNewsDelhi http…",0
,"@_vnjs_ @nangnongs_ofc abot din samin yung usok eh. Mahirap din talaga pag summer, mauuso yung ganyan haayy",1
,RT @rainuuuhh: Hala ang cute. Yung host pala ng Infinite Digital Media event umattend ng concert ni Rain. He’s a fan pala. 🥹❤️‍🩹 Pinasign n…,0
cornelia street,"grabe takot ko kahapon nagpuntahan yung sa engineering ng manila hotel kasi nag alarm siguro sa kanila na may umuusok, grabe usok huhu",0
,"@brajratnam @chakravartiin It is physically unbearable to stand anything below 22 unless with a winter quilt. I already use an AC quilt, and aren't anemic or underfed enough to feel unusual levels of cold. All that, while in NCR where we have people dying of strokes outside...",1
,ppl are acting surprised na bobo mag-boto mga tao (nasave nga yung alikabok) samantalng pol!tika pa nga lang kabobohan na 😭,0
,"RT @MOOFF1NN: Btw, aquí unos de Knight y Chief 🫶✨ #knight #chief #knightxchief #chiefxknight #dogman https://t.co/gKwyHjtPHS",0
Philippines,@4AshDresonly Grabe yung ulan! Naligo na tas biglang aircon sa bus. Edi sick leave maman bukas? Ahahaha,1
"Nairobi, Kenya",RT @NewTom2025: Guys.. is it normal nmekutana na jamaa tao then kulog in FB nampata kwa people you may know,0
"India, Delhi/Haryana/UP/Mumbai",Live feels like index (Heat stress) temp across NCR at 4:30 PM •Mansarovar Gardens: 56°C (41.8°C/43.7%) •Anand Vihar-GZB Brd: 55°C (38.7°C/54.5%) •Greater Kailash: 53°C (40.1°C/47.4%) •Faridabad 52°C (40.2°C/45.6%) High heat and feels like index will continue to remain https://t.co/vk4QwOtrau,1
Plymouth England,@ZeusNetworkHQ Tsunami coming,1
,@simple_gyal_ @NayaSafowaa Time to flood the TL! My time to shineee HAPPY BIRTHDAY NAYA NANA YAA SAFOWAA AT 25 #NayaSafowaa #PerfectMatchXtra HAPPY BIRTHDAY NAYA NANA YAA SAFOWAA AT 25 #NayaSafowaa #PerfectMatchXtra Naya,0
🇵🇭⚖️,"RT @bumaBAgyo: Ayon sa Inquirer, ang LPA ay naging typhoon. PERO sabi ng mga meteorologist, maaaring MALI ang pagkaka-report ng kategorya.…",1
,@BTC__Sunny 0x1BD7ceF6c6c161ddd96FE4e0B106502794eF8e96,0
,"RT @kiaaaau: sobrang tahimik nila dahil sa init, pagod na din ata pero nung nabanggit yung SB19 napaka OA!??? HAHHAHAHAHAHAHAHAHAHHAHAHAHAH…",0
RT bot - dnf,Katawa lang na sa amin n'yo ibibintang gawain ng fandom n'yo. E nagme-message nga kayo sa mga may pangalan sa industry na maka-willca e. Never forgetti. Katawa ampota 😂 alingasaw naman talaga 'yung baho ay.,0
Metaverse,@KC_GMI @AndreWGMI @Breeze_web3 Gm KC,0
Earth,#India always dedicated their life to all creation of #nature https://t.co/X7g5qF6tNS #kashmir #GilgitBaltistan #Punjab #NortheastIndia #USA #Europe #Russia #Israel #Asia #MiddleEast #Africa #British #Australia #Philippines #riyadh #LoveIslandUSA #Vecinos11J #RIIZE #에이티즈,0
Singapore,@denny_drizzle Iya haha,0
New Delhi,Blue sky ek privilege kyun ban gaya hai? Har saans mein strategy honi chahiye—not smog. Electrify Delhi ka har kona. @moefcc @LtGovDelhi @RajaiqbalSingh3 #NoHalfMeasures,0
,"@ahmednasirlaw Sisi wazee tumeharibu kila kitu. Vita, madeni, climate change, greed… sasa tunakaa tunalalamika huku tukinywa kahawa na kula drumsticks. Maybe Gen Z ndio suluhisho… let them kill everyone above 35 and build a ‘better’ world.",0
20+ | ph,"Boss kelan ka lalapag bago😔😔😔 — thunder 8th win, lapag ko within that week. promise. https://t.co/wOee2W26Xx",0
Cagayan De Oro City,Oi impakta nung nagpunta kami sa baguio may bagyo din nun never nawalan ng kuryente sa bahay na nirent namin FYI lang ha madaming alternarte routes papuntang baguio Kenon Road lang ang sinara noon sige Ituloy mo ang kabobohan mo https://t.co/po2ki5h39w,1
,"RT @harmon7_: The sun was all purple yesterday!!! And all the beautiful, intelligent and amazing ph_nads made sure! 💜💜 I’m proud to be amo…",0
India,उफ्फ गर्मी... क्या है फील लाइक टेंपरेचर जो दिल्ली-NCR वाले 49 डिग्री तक झेल रहे? #Delhi #DelhiNCR #WratherUpdate https://t.co/dDeXhSGUA1,0
123,bed rooting and feeling gloomy karena kangen sama kai,0
Web3,@stormdyor @Chrono_Corp @distribute_sol @Humanityprot Gm storm! Wagwan man,0
,RT @DvoShore: Wala akong masabi @stellajero_ . Pinalala mo yung init kanina. Charr! SB19 LIVE IN BICOL @SB19Official #SB19 #BicolGoesLocoW…,0
He/Him,Ganda ng effect ng skincare boom sa Pinas kasi mas affordable na tas pati formulation mas maganda and mas para sa weather natin. Personal fave ko Smoochkins wala naman nag tatanong okay bye,1
Philippines,init init kanina tas now ang lameeeeeegggg or mahina lang talaga ako sa lamig 🤣,1
"Lagos, Nigeria",Akwa-Ibom and rain 5&amp;6.,0
"Manila, Philippines",5 NOTABLE SENATORIAL CANDIDATES Agree ba kayo? Salamat https://t.co/Buiv87HLnD sa iyong pagsama sa akin at pag recognize bilang isa sa lima na notable senatorial candidates nh 2025. Tuloy lang ang laban para sa kalikasan! 💚🌱✊ #DavidDAngelo #BosesNgKalikasan https://t.co/npXxU8ZeQ8,0
,@Micjillinternat @retRIVERsTREND @retRIVERsOFC @sagerwarriors @SAGERGLOBAL Nakakaiyak to be honest Makita Yung gloomy aura nila (AZVER) nawala Ng Makita nila ang MILI 🙏💙🌷,0
,Posible ang biglaang pagbaha at pagguho ng lupa sa mga nabanggit na lugar sa oras ng thunderstorm. [2/2],1
,"@gemzpro08011993 Imagine living in this world na puro ganitong pagmumukha at sagwa ng ugali makaksama mo, Delubyo!!",0
,"【m3.6】MINDANAO, FILIPINAS 10km 12/06/2025 18:15:38 UTC #Sismo #Terremoto (G)https://t.co/ltIeNOyWZx (EMSC)https://t.co/r9RzvsF1GK",0
,@Acyn @dane_breeze hahahahahahaha,0
"Penampang, Sabah, NORTH BORNEO","Let's Learn Kadazan Water.Vaig flow, humuzung drip, tumuu', tumii' seep, misop splash, tumizas evaporate, umasak dumadi gavun absorb, mongisop ebb (sea), umasak deepen, umahom surge, humampadang ooze, umanai rain, umasam drizzle, momois (n.vois) pour (heavy rain), tumuntug",0
✨safe space,Sobrang usok at init shet ahhaha,1
Right Hand of God,"@Aminiyo3 @unkonfined bro, dis you see the Massive fire that broke out at a motorcycle parking in China 🇨🇳 or the 5.9 magnitude earthquake that has struck Taiwan or the the Massive flood in Philippines and southafrica...",0
"Quezon City, Philippines","TINGNAN | Mga karakter mula sa isang sikat na fast food chain dito sa Pilipinas, nagsisilbing taga-welcome ng mga panauhin sa selebrasyon ng ika-127 Araw ng Kalayaan sa Barasoain Church sa Malolos, Bulacan. | via Stephanie Vicente #RP1News #RadyoPilipinas #RadyoPubliko https://t.co/6LLEqxELkv",0
,ginaw,1
"Hopkins, MN",@MediaWararka Adiga laga raba inad hal abuur la timado hidnse iyo han aad yeelato Qorshe cad oo horumarineed samaysato Dadkan wali ma laha hiigsi iyo himilo fog,0
"Taguig, MM","@lorfamps @ReymilSalacc Naging head coach na siya before sa SEA Game at nagka podium ang team, matagal na yon noong hindi pa napupulitika ang volleyball. Then ung Amihan team sana (GaDez) era yon with Aiza and many others, kasi umpisa na ng makialam ang PNVF dito, hanggang sa pinalitan siya ni Shaq.",0
karachi,LPA X HABAGAT Patuloy na nagpapaulan ang #Habagat sa malaking bahagi ng #Luzon na pinalalakas ng #LowPressureArea sa may bandang Taiwan na nasa loob ng PAR. Posibleng maging bagyo ang LPA at tatawaging #AuringPH. #WeatherAlert #94W https://t.co/z4BNYPddiL,1
,"3/ You could: 🌱 Record rainfall &amp; soil pH for local farming projects 🌍 Contribute air pollution readings to climate studies 🦉 Upload animal sightings to support biodiversity models Each interaction is tracked, credited, and can earn micro rewards.",1
,@mika_chuxz @SB19Official ingat po kayooo! pa ambon na rin po later ng fancams 😁✨ @SB19Official #SB19 #GrupoDuplaInternacionaldoAno #SECAwards,0
sjm.ros.cm.pho.veg.???,NO WAY HINDI NA SIYA CLOUDY OMG,0
19 metwt,@yizhouleb TEKA TE TANG INA LUMUSONG KAME SA BAHA,1
🇵🇭 🇬🇧,"Ayon sa Inquirer, ang LPA ay naging typhoon. PERO sabi ng mga meteorologist, maaaring MALI ang pagkaka-report ng kategorya. Medyo confusing, pero ano nga ba ang pinagkaiba? Maaaring gamitin ang ""typhoon"" bilang pangngalan, at maaari rin itong banggitin bilang kategorya. https://t.co/P6GeMdAJD9 https://t.co/a5Q9OlWlkY",1
,"RT @altercation1995: #CarSerye Guy No.730 - Welcome to the City of Pines, Baguio City! Habang sobrang lamig ng klima dito, isang Hot na Hot…",1
,"#Philippines #flood #CagayanDeOro #Camaman_an #disaster #climate #destruction #anomaly #climatecrisis #weather #climatechange 🇵🇭 Widespread Flooding in Camaman-an, Cagayan de Oro, Philippines (June 10, 2025) #riyadh #LoveIslandUSA #Vecinos11J #LoveIsland #RIIZE #에이티즈 https://t.co/YbwxOZuqtE",1
Hong Kong,@dotted59 @ManHunt09 @rise_chain @rise_ecosystem @RiceIndo hahahah,0
SINGAPORE,Malamig ba sa pinas NIKOLASPhotoshootForGenZMag @hardheadedniko @Patricialourel,0
"Noida, India","Weather Update: दिल्ली-एनसीआर में बदला मौसम का मिजाज, तेज हवाओं के साथ हुई बारिश, जानें अन्य राज्यों का हाल? #WeatherForecast https://t.co/sFtAZVG9HJ",0
"Manitoba, Canada","Saskatchewan precipitation. May 8-9, 2025. @CoCoRaHS https://t.co/SKXa0Itjl6",0
日本,Windy ha bakachikara de iina,0
,"@katelledo @azrieldl yes from season 1 of The Voice Philippines, she's just the runner up. but imagine, there’s a lot of runner up or not even joining the contest that are well-known in the PH. maybe because they are not lowkey bully to reach that level",0
福岡県,【新入荷】PH Studio BSUN Sea Fog 海霧軸 Tactile Switch（45g/5pin/5pcs） ¥300（税込） POMよりやや柔らかいLY素材のステムと、グラスファイバー入りPA66製のボトムハウジング、PCトップハウジングを組み合わせたタクタイルです。 https://t.co/CASSg9K4Po https://t.co/My7JqQsQy3,0
Metro Manila 🇵🇭,#PurpleCartOnhand WTS / LFB / PH ENHYPEN SEASON'S GREETINGS 2022 WEATHER LAB MINI POSTER SET 🛒Price: 50 pesos each / 300 set 🛒All must be taken if tingi / prio set taker 🛒Good condition 🛒Payo 🛒Sdd / ggx / sco / jnt 🏷️sg22 jungwon jay jake niki sunoo heesung sunghoon https://t.co/SS6yDLGIUA,0
,RT @rainuuuhh: May picture din pala mga friends ni Rain with Fyangiii. Ngayon ko lang nakita. Cuties 🥹💚💜 #FyangRain https://t.co/PrRPp5wu2Q,0
Skypiea,Sakaki using a Naginata is so COLD #UltimateExocistKiyoshi https://t.co/oebNSOD2ZZ,0
,RT @AveryRuiSun: It’s been a long time coming but… so happy my Ph.D. work (part of) is now published on @NatureMaterials 🥳 I remember it al…,0
around,@garbagedeposit9 Pretty dang humid ngl,1
,Sign nyo na to para manood ulit ng ALON ni JL para hindi na sya lamigin dyan lalo at madami palang alon na naiwan si ganda sa Pinas. Kaya naman pala tsunami nasa vid. 🤭 Watch it hanggang matapos pati yung credits para macount yung panonood nyo. Salamat! https://t.co/xvEQqkGvVL https://t.co/GJWsw1yxxd https://t.co/SBTXjHVpCB,0
"Goiânia, Brasil",RT @fayemalisornbr: 🌻 RESPONDA COM A TAG! 🌻 Faye ou Sunny Filme ou série Doce ou salgado Praia ou cidade Foto ou vídeo K-pop ou T-pop Mani…,0
,@56audrey57 the other day naglakad lang kc ako 20mins from training center hanggang bahay ung jacket k ang ginamit k pantakip sa ulo aabot n nman sa 40+ ang heat index dito,1
Republic of the Philippines,"#𝐁𝐚𝐧𝐭𝐚𝐲𝐏𝐚𝐧𝐚𝐡𝐨𝐧: As of 1:53PM, @dost_pagasa, naglabas ng thunderstorm advisory na makakaapekto sa Laguna, Batangas, Rizal &amp; Metro Manila; katamtaman hanggang sa may kalakasang pag-ulan na may kasamang pagkulog at pagkidlat, asahan sa susunod na dalawang oras https://t.co/XurobocHoZ",1
"Bihar, India","RT @TV9Bharatvarsh: गर्मी से मिलने वाली है निजात? दिल्ली समेत 13 से ज्यादा राज्यों में बारिश का अलर्ट, राजस्थान में चलेगी धूल भरी आंधी #We…",0
,"@baekbootie Exaxtly, and ph is one hell of a tropical country too. So it's so difficult to find a perfume that could survive the humidity 😅",1
USA,Style effortlessly with no heat! $36 with 10% off https://t.co/dWpuk86dDR #CoolWindCreme #AirDryStyle #RCoEssentials https://t.co/7UqUHRu82X,0
,CIVAGO（23oz/40oz）Straw Insulated Tumbler Large Capacity 316L Stainless Steel Ice Retention Cold Cup 🧡 https://t.co/8xb8TFG3We Sali na kayo sa shopee vouchers / deals today PH for the latest deals! https://t.co/wDhCrGJFVX @ShopeePH #ShopeePH #vouchers #aweSAMrecos https://t.co/lHB9YblVZh,0
,"@AnilYadavmedia1 Ek bar indian server se pakistani Bangladeshi ko ban kar ke dekho sare leftists ecosystem ka reach dead ho jayega video, tweet, reel sabka",0
Republic of the Philippines,"#𝐁𝐚𝐧𝐭𝐚𝐲𝐏𝐚𝐧𝐚𝐡𝐨𝐧: As of 1:53PM, @dost_pagasa, naglabas ng thunderstorm advisory na makakaapekto sa Laguna, Batangas, Rizal &amp; Metro Manila; katamtaman hanggang sa may kalakasang pag-ulan na may kasamang pagkulog at pagkidlat, asahan sa susunod na dalawang oras https://t.co/XurobocHoZ",1
Pekanbaru,RT @reviewmoods: 2. Tsunami di thailand (2004) https://t.co/l0bFlCl3E5,0
Philippines,"Batanes will have cloudy skies with scattered rains due to the trough of the Low Pressure Area (LPA) as the southwest monsoon or Habagat and easterlies bring scattered rains over the western section of Northern Luzon and the rest of the country on Friday, PAGASA reported. Read",1
,RT @ultsebongiessss: THUNDER 8TH WIN PLEASE! BOO SEUNGKWAN BOO SEUNGKWAN BOO SEUNGKWAN! 🍑🍀,0
"Maharashtra, India",@Nehatweets__ 😭Hamari yaha ki lelo madam shortest summer ever 15 May se monsoon shuru hua hai yaha aisa lagta,0
,sa cebu nalang ko mag CS please kahit na nakkapunyeta sa init ang pinas kahit konti lang sahod ko pleaseee,1
,@BPMAINGROUP @BLACKPINK_PH @BLACKPINK @ygofficialblink Tanghali na flight pabalik ng Mindanao kasi baka alanganin ang flight na madaling araw bahala na mag antay sa airport hanggang tanghali wag lang maiwan 😅,0
,RT @HQueen1234: Iconic princess twirl and Sabi ng reporters Tornado hug daw...hahahaha https://t.co/kRnB0T0v80,0
